group,session,date,feeding,age_juv_wks,bout_nr,bout,start_time,end_time,duration,focal,behavior,receiver,play_type,playface,
Guapa,32,21.09.2021,before,28,38,start_bout,00:18:42:20,00:18:43:24,00:00:01:04,father  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,38,middle,00:18:48:21,00:18:49:18,00:00:00:23,juv_fem  ,wrestle    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,38,middle,00:18:49:18,00:18:49:18,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,38,end_bout,00:18:50:03,00:18:52:03,00:00:02:01,father  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,20,invitation,00:18:59:15,00:19:00:10,00:00:00:21,father  , hide   ,siblings ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:14:05,00:19:14:18,00:00:00:14,juv_fem  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:14:18,00:19:14:18,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:14:18,00:19:19:01,00:00:04:09,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:19:01,00:19:19:01,00:00:00:01,father  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:19:01,00:19:19:09,00:00:00:09,juv_male  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:19:09,00:19:19:09,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,10,poly,00:19:19:09,00:19:20:00,00:00:00:17,juv_male  ,chase    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,21,invitation,00:19:23:08,00:19:23:17,00:00:00:10,juv_fem  , hide   ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,39,start_bout,00:19:36:20,00:19:38:13,00:00:01:19,father  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,39,end_bout,00:19:38:13,00:19:38:13,00:00:00:01,father  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,22,invitation,00:20:13:06,00:20:14:07,00:00:01:02,juv_fem  , supine   ,juv_male ,dyad,0,
Guapa,32,21.09.2021,before,28,40,start_bout,00:20:14:08,00:20:31:12,00:00:17:05,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,40,middle,00:20:31:12,00:20:31:12,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,40,middle,00:20:31:21,00:20:32:24,00:00:01:04,juv_fem  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,40,middle,00:20:34:24,00:20:35:10,00:00:00:12,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,40,end_bout,00:20:35:10,00:20:35:10,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,23,invitation,00:20:38:15,00:20:38:20,00:00:00:06,juv_fem  , si_stalk   ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,24,invitation,00:20:42:18,00:20:43:00,00:00:00:08,juv_fem  ,supine    ,juv_male ,dyad,0,
Guapa,32,21.09.2021,before,28,11,poly,00:20:43:01,00:21:25:12,00:00:42:12,juv_male  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:25:12,00:21:30:09,00:00:04:23,father  ,wrestle    ,siblings ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:30:08,00:21:30:08,00:00:00:01,father  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:30:09,00:21:31:15,00:00:01:07,juv_male  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:31:15,00:21:31:15,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,25,invitation,00:21:35:14,00:21:35:16,00:00:00:03,juv_fem  ,supine    ,juv_male ,dyad,1,
Guapa,32,21.09.2021,before,28,41,start_bout,00:21:35:17,00:21:36:11,00:00:00:20,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,41,end_bout,00:21:36:11,00:21:36:11,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:36:21,00:21:42:04,00:00:05:09,juv_male  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:42:04,00:21:43:04,00:00:01:01,father  ,wrestle    ,siblings ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:43:04,00:21:43:04,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:43:04,00:21:45:09,00:00:02:06,father  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,11,poly,00:21:45:09,00:21:45:09,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,42,start_bout,00:21:58:23,00:22:00:08,00:00:01:11,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,42,middle,00:22:00:08,00:22:00:08,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,42,middle,00:22:08:05,00:22:08:05,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,42,middle,00:22:08:05,00:22:08:24,00:00:00:20,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,42,end_bout,00:22:08:24,00:22:08:24,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,26,invitation,00:22:09:23,00:22:14:15,00:00:04:18,juv_male  , supine   ,juv_fem ,dyad,1,
Guapa,32,21.09.2021,before,28,43,start_bout,00:22:15:00,00:22:15:00,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,43,middle,00:22:15:00,00:22:19:07,00:00:04:08,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,43,middle,00:22:19:07,00:22:19:07,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,43,middle,00:22:22:00,00:22:22:00,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,43,middle,00:22:22:00,00:22:29:07,00:00:07:08,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,43,end_bout,00:22:29:07,00:22:29:07,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
